Threshold,FP,TP,FN,Precision,Recall,Accuracy,F1
0.1,5,156,203,0.968944099378882,0.43454038997214484,0.42857142857142855,0.6
0.2,22,139,220,0.8633540372670807,0.3871866295264624,0.3648293963254593,0.5346153846153846
0.3,43,118,241,0.7329192546583851,0.3286908077994429,0.2935323383084577,0.45384615384615384
0.4,66,95,264,0.5900621118012422,0.2646239554317549,0.2235294117647059,0.36538461538461536
0.5,83,78,281,0.484472049689441,0.21727019498607242,0.17647058823529413,0.3
0.6,94,67,292,0.4161490683229814,0.18662952646239556,0.1479028697571744,0.25769230769230766
0.7,112,49,310,0.30434782608695654,0.13649025069637882,0.1040339702760085,0.18846153846153846
0.8,128,33,326,0.20496894409937888,0.09192200557103064,0.06776180698151951,0.12692307692307692
0.9,152,9,350,0.055900621118012424,0.025069637883008356,0.01761252446183953,0.03461538461538462
