Threshold,FP,TP,FN,Precision,Recall,Accuracy,F1
0.1,0,41,2,1.0,0.9534883720930233,0.9534883720930233,0.9761904761904762
0.2,0,41,2,1.0,0.9534883720930233,0.9534883720930233,0.9761904761904762
0.3,0,41,2,1.0,0.9534883720930233,0.9534883720930233,0.9761904761904762
0.4,0,41,2,1.0,0.9534883720930233,0.9534883720930233,0.9761904761904762
0.5,2,39,4,0.9512195121951219,0.9069767441860465,0.8666666666666667,0.9285714285714286
0.6,5,36,7,0.8780487804878049,0.8372093023255814,0.75,0.8571428571428571
0.7,12,29,14,0.7073170731707317,0.6744186046511628,0.5272727272727272,0.6904761904761905
0.8,18,23,20,0.5609756097560976,0.5348837209302325,0.3770491803278688,0.5476190476190477
0.9,36,5,38,0.12195121951219512,0.11627906976744186,0.06329113924050633,0.11904761904761904
