Threshold,FP,TP,FN,Precision,Recall,Accuracy,F1
0.1,2,204,155,0.9902912621359223,0.5682451253481894,0.5650969529085873,0.7221238938053097
0.2,13,193,166,0.9368932038834952,0.5376044568245125,0.5188172043010753,0.6831858407079646
0.3,49,157,202,0.7621359223300971,0.4373259052924791,0.38480392156862747,0.5557522123893806
0.4,87,119,240,0.5776699029126213,0.33147632311977715,0.26681614349775784,0.42123893805309737
0.5,115,91,268,0.441747572815534,0.25348189415041783,0.19198312236286919,0.32212389380530976
0.6,135,71,288,0.3446601941747573,0.1977715877437326,0.1437246963562753,0.2513274336283186
0.7,158,48,311,0.23300970873786409,0.13370473537604458,0.09284332688588008,0.16991150442477876
0.8,174,32,327,0.1553398058252427,0.08913649025069638,0.0600375234521576,0.11327433628318584
0.9,201,5,354,0.024271844660194174,0.013927576601671309,0.008928571428571428,0.017699115044247787
