Threshold,FP,TP,FN,Precision,Recall,Accuracy,F1
0.1,12,241,118,0.9525691699604744,0.6713091922005571,0.6495956873315364,0.7875816993464052
0.2,33,220,139,0.8695652173913043,0.6128133704735376,0.5612244897959183,0.7189542483660131
0.3,67,186,173,0.7351778656126482,0.5181058495821727,0.43661971830985913,0.6078431372549019
0.4,114,139,220,0.549407114624506,0.3871866295264624,0.2938689217758985,0.4542483660130719
0.5,147,106,253,0.4189723320158103,0.29526462395543174,0.20948616600790515,0.3464052287581699
0.6,165,88,271,0.34782608695652173,0.24512534818941503,0.16793893129770993,0.2875816993464052
0.7,187,66,293,0.2608695652173913,0.18384401114206128,0.12087912087912088,0.21568627450980393
0.8,217,36,323,0.1422924901185771,0.10027855153203342,0.0625,0.11764705882352941
0.9,244,9,350,0.03557312252964427,0.025069637883008356,0.014925373134328358,0.029411764705882353
