Wall time,Step,Value
1615087696.807438,69,1.9932997226715088
1615087812.789371,70,1.7905900478363037
1615087929.585399,71,1.8353534936904907
1615088045.889876,72,1.7138299942016602
1615088160.424604,73,1.85194730758667
1615088275.823358,74,1.7901264429092407
1615088390.936782,75,1.7958149909973145
1615088506.356103,76,1.8476841449737549
1615088620.623144,77,1.9978402853012085
1615088736.294368,78,1.850142478942871
1615088849.999127,79,2.0514793395996094
1615088963.748843,80,1.839032769203186
1615089078.114413,81,1.7962172031402588
1615089191.102096,82,1.9222869873046875
1615089304.702727,83,1.8989561796188354
1615089420.72656,84,1.6680701971054077
1615089537.405813,85,1.6525559425354004
1615089652.930843,86,1.6649365425109863
1615089768.707325,87,1.634202003479004
1615089885.400428,88,1.8044368028640747
1615090000.668513,89,1.7143948078155518
1615090116.985923,90,1.6150263547897339
1615090234.022097,91,1.6689088344573975
1615090351.639899,92,1.5793191194534302
1615090471.21407,93,1.7075175046920776
1615090588.724719,94,1.66123366355896
1615090704.690065,95,1.6953842639923096
1615090820.146395,96,1.7017332315444946
1615090936.463225,97,1.660605788230896
1615091052.211567,98,1.5830765962600708
1615091168.507014,99,1.6449836492538452
1615091281.798893,100,1.6167057752609253
1615091396.127366,101,1.595432162284851
1615091511.002534,102,1.6070812940597534
1615091625.026123,103,1.6335185766220093
1615091741.09517,104,1.7138547897338867
1615091857.356111,105,1.7117280960083008
1615091971.22481,106,1.5590356588363647
1615092085.133157,107,1.577516794204712
1615092200.203826,108,1.5001063346862793
1615092315.689498,109,1.5007363557815552
1615092431.292849,110,1.612568974494934
1615092547.018592,111,1.6481736898422241
1615092661.823449,112,1.6997270584106445
1615092776.377458,113,1.5665518045425415
1615092890.613298,114,1.558194875717163
1615093006.916838,115,1.7032737731933594
1615093122.379874,116,1.5230844020843506
1615093236.990376,117,1.5915474891662598
1615093351.008777,118,1.4320731163024902
1615093466.818839,119,1.5111161470413208
1615093581.268649,120,1.5388824939727783
1615093695.97316,121,1.5067476034164429
1615093817.975353,122,1.4901161193847656
1615093942.309714,123,1.5176235437393188
1615094065.794174,124,1.562551736831665
1615094185.572979,125,1.5267910957336426
1615094308.306037,126,1.6161442995071411
1615094426.038579,127,1.5259637832641602
1615094544.811662,128,1.563905954360962
1615094662.688539,129,1.471961259841919
1615094784.58743,130,1.4815860986709595
1615094911.025031,131,1.534533977508545
1615095035.189399,132,1.508333444595337
1615095158.015623,133,1.578672170639038
1615095281.292689,134,1.4782052040100098
1615095404.309691,135,1.5923553705215454
1615095528.314629,136,1.5793638229370117
1615095650.993015,137,1.5355217456817627
1615095777.797126,138,1.5546863079071045
1615095900.680575,139,1.4576820135116577
1615096021.416502,140,1.5886154174804688
1615096148.103238,141,1.5381089448928833
1615096270.363817,142,1.5418041944503784
1615096395.150844,143,1.4631876945495605
1615096516.592108,144,1.4779925346374512
1615096638.576702,145,1.5237517356872559
1615096761.918487,146,1.4194575548171997
1615096885.08796,147,1.4830174446105957
1615097008.397286,148,1.634653925895691
1615097135.042184,149,1.382057785987854
1615097261.504565,150,1.5416592359542847
1615097384.700146,151,1.3882229328155518
1615097508.335363,152,1.5496560335159302
1615097630.278255,153,1.5023236274719238
1615097755.892694,154,1.389947533607483
1615097879.497475,155,1.422677755355835
1615098000.922251,156,1.4248487949371338
1615098125.181604,157,1.5490036010742188
1615098247.59057,158,1.4284467697143555
1615098373.587516,159,1.378514051437378
1615098500.92108,160,1.4385336637496948
1615098627.489562,161,1.4503055810928345
1615098750.218122,162,1.3770419359207153
1615098875.020715,163,1.4030946493148804
1615098999.37922,164,1.4186102151870728
1615099126.389791,165,1.5121514797210693
1615099250.716287,166,1.420115351676941
1615099378.340509,167,1.4427666664123535
1615099509.44435,168,1.4643474817276
1615099634.805883,169,1.5070604085922241
1615099760.504824,170,1.5844769477844238
1615099888.811447,171,1.432285189628601
1615100016.201987,172,1.4116723537445068
1615100143.885595,173,1.4774993658065796
1615100271.937559,174,1.3919447660446167
1615100396.975413,175,1.369720458984375
1615100524.648162,176,1.4311631917953491
1615100653.299183,177,1.4907078742980957
1615100781.409501,178,1.4291836023330688
1615100908.91982,179,1.3905775547027588
1615101035.478837,180,1.4973113536834717
1615101159.970911,181,1.470329761505127
1615101286.450824,182,1.4606736898422241
1615101413.104592,183,1.3653203248977661
1615101540.419563,184,1.483585238456726
1615101666.724429,185,1.3543527126312256
1615101794.688669,186,1.3423538208007812
1615101921.782307,187,1.3601287603378296
1615102049.322483,188,1.3643897771835327
1615102177.725539,189,1.3339070081710815
1615102305.420855,190,1.4256776571273804
1615102431.885496,191,1.3384106159210205
1615102559.723916,192,1.3407256603240967
1615102688.205733,193,1.288902759552002
1615102818.191837,194,1.3674372434616089
1615102949.711726,195,1.342377781867981
1615103081.582241,196,1.4410240650177002
1615103208.526146,197,1.5281509160995483
1615103338.340135,198,1.4386837482452393
1615103467.006186,199,1.379266619682312
1615103595.311643,200,1.351474404335022
1615103720.135547,201,1.3267426490783691
1615103846.745787,202,1.3579001426696777
1615103972.318607,203,1.4266738891601562
1615104097.033772,204,1.4136842489242554
1615104219.356198,205,1.4586079120635986
1615104342.917381,206,1.3027052879333496
1615104466.908715,207,1.2980546951293945
1615104591.599121,208,1.4058903455734253
1615104717.85255,209,1.3313740491867065
1615104847.204006,210,1.4342764616012573
1615104973.253675,211,1.5101144313812256
1615105096.922138,212,1.4471559524536133
1615105221.29102,213,1.3432283401489258
1615105350.40391,214,1.3086204528808594
1615105479.34053,215,1.2821444272994995
1615105608.452665,216,1.278984546661377
1615105735.200658,217,1.2744779586791992
1615105863.210527,218,1.2427499294281006
1615105993.148337,219,1.3159279823303223
1615106122.177415,220,1.3561497926712036
1615106249.91059,221,1.2329493761062622
1615106376.39544,222,1.3295952081680298
1615106504.903449,223,1.3217507600784302
1615106633.115905,224,1.2775359153747559
1615106760.000231,225,1.2299195528030396
1615106888.550928,226,1.3255897760391235
1615107016.932779,227,1.2150055170059204
1615107143.127988,228,1.3739668130874634
1615107271.897871,229,1.3577985763549805
1615107401.322533,230,1.301851511001587
1615107527.899823,231,1.2462948560714722
1615107654.399682,232,1.3159409761428833
1615107781.083878,233,1.3581122159957886
1615107909.033261,234,1.2217421531677246
1615108035.695863,235,1.3859002590179443
1615108163.925851,236,1.313254714012146
1615108293.618517,237,1.2229434251785278
1615108423.146725,238,1.2515400648117065
1615108551.140963,239,1.2190583944320679
1615108677.131881,240,1.3139270544052124
1615108806.623592,241,1.3487435579299927
1615108937.408414,242,1.3595813512802124
1615109064.152564,243,1.3384588956832886
1615109190.235315,244,1.193331241607666
1615109314.909634,245,1.3529422283172607
1615109439.022987,246,1.3809705972671509
1615109566.28278,247,1.2235989570617676
1615109694.907389,248,1.2166657447814941
1615109820.94021,249,1.2638577222824097
1615109945.797589,250,1.1636241674423218
1615110074.520012,251,1.3390289545059204
1615110201.742101,252,1.210469365119934
1615110329.632353,253,1.4039076566696167
1615110457.077964,254,1.284333348274231
1615110585.413014,255,1.2781976461410522
1615110712.758153,256,1.212781310081482
1615110841.403484,257,1.2456355094909668
1615110971.00902,258,1.1638004779815674
1615111099.191648,259,1.345079779624939
1615111224.865234,260,1.2015578746795654
1615111353.276458,261,1.314987063407898
1615111479.992603,262,1.314943790435791
1615111609.862069,263,1.2752697467803955
1615111738.179157,264,1.2226065397262573
1615111865.898095,265,1.2061817646026611
1615111993.319889,266,1.1489722728729248
1615112123.19735,267,1.3229411840438843
1615112252.477502,268,1.3594481945037842
1615112383.65779,269,1.2578606605529785
1615112512.200066,270,1.198258876800537
1615112639.498284,271,1.2347495555877686
1615112766.480392,272,1.1810424327850342
1615112893.702116,273,1.2677143812179565
1615113019.388625,274,1.2778257131576538
1615113148.5284,275,1.3504610061645508
1615113274.907224,276,1.1551843881607056
1615113402.877077,277,1.181134581565857
1615113527.278941,278,1.1717290878295898
1615113653.944301,279,1.258570909500122
1615113778.914358,280,1.2269974946975708
1615113908.08671,281,1.2717384099960327
1615114034.776319,282,1.2702875137329102
1615114161.704738,283,1.2915552854537964
1615114290.301393,284,1.1788579225540161
1615114417.797492,285,1.272773265838623
1615114547.112589,286,1.3032119274139404
1615114675.282457,287,1.2041594982147217
1615114802.854838,288,1.2219669818878174
1615114930.6003,289,1.1312395334243774
1615115059.485291,290,1.3003045320510864
1615115186.812442,291,1.1854448318481445
1615115311.406734,292,1.1371471881866455
1615115438.817735,293,1.3068950176239014
1615115564.086036,294,1.3081374168395996
1615115691.486701,295,1.217107892036438
1615115819.158623,296,1.2228010892868042
1615115946.190533,297,1.2551097869873047
1615116072.760248,298,1.22880220413208
1615116199.342329,299,1.1531563997268677
