Wall time,Step,Value
1615412206.127211,73,1.6051342487335205
1615412318.105745,74,1.625077247619629
1615412431.3464,75,1.6353152990341187
1615412553.022988,76,1.5591157674789429
1615412678.91359,77,1.6700918674468994
1615412789.718107,78,1.5960224866867065
1615412895.82585,79,1.500931739807129
1615413005.479236,80,1.6171151399612427
1615413126.62047,81,1.6115086078643799
1615413252.506333,82,1.6752203702926636
1615413375.410542,83,1.6574305295944214
1615413498.527233,84,1.5647742748260498
1615413623.305069,85,1.5625759363174438
1615413748.730726,86,1.5066494941711426
1615413856.243983,87,1.6459031105041504
1615413969.616093,88,1.6649402379989624
1615414090.139536,89,1.747126579284668
1615414213.176443,90,1.509238839149475
1615414337.502501,91,1.5063406229019165
1615414462.411603,92,1.4245625734329224
1615414592.332022,93,1.6146965026855469
1615414710.702152,94,1.4929274320602417
1615414821.055367,95,1.5007213354110718
1615414933.557413,96,1.4347976446151733
1615415047.39091,97,1.4033108949661255
1615415169.44509,98,1.4451543092727661
1615415295.928278,99,1.5997613668441772
1615415425.622945,100,1.4700267314910889
1615415556.625545,101,1.4519662857055664
1615415670.019663,102,1.4417088031768799
1615415782.814088,103,1.315248727798462
1615415907.147763,104,1.3756102323532104
1615416031.63584,105,1.5864665508270264
1615416162.004927,106,1.506981611251831
1615416294.021078,107,1.5509282350540161
1615416426.500166,108,1.416740894317627
1615416545.831697,109,1.401151180267334
1615416656.611369,110,1.3997758626937866
1615416772.381199,111,1.5472110509872437
1615416895.835097,112,1.4591654539108276
1615417009.392584,113,1.5844378471374512
1615417134.391395,114,1.4164537191390991
1615417255.432239,115,1.4908299446105957
1615417381.189413,116,1.5807161331176758
1615417500.687688,117,1.4232374429702759
1615417610.9116,118,1.3008923530578613
1615417721.515111,119,1.370888113975525
1615417831.013654,120,1.374373197555542
1615417943.894913,121,1.2725530862808228
1615418066.414686,122,1.3185807466506958
1615418190.610507,123,1.2981207370758057
1615418313.443297,124,1.3628748655319214
1615418438.026671,125,1.4147675037384033
1615418562.754212,126,1.3132843971252441
1615418675.728333,127,1.2756844758987427
1615418788.638225,128,1.322098970413208
1615418908.340177,129,1.3150440454483032
1615419031.911761,130,1.2978317737579346
1615419159.723727,131,1.4439641237258911
1615419289.882771,132,1.473443865776062
1615419418.547819,133,1.4847495555877686
1615419537.095545,134,1.3459069728851318
1615419645.37931,135,1.38789701461792
1615419756.76666,136,1.3071801662445068
1615419879.226866,137,1.448061227798462
1615420005.255055,138,1.337309718132019
1615420131.754109,139,1.27894926071167
1615420262.308939,140,1.2757103443145752
1615420389.137411,141,1.2721941471099854
1615420496.899611,142,1.3682775497436523
1615420613.288519,143,1.2530328035354614
1615420739.427982,144,1.2171740531921387
1615420864.908232,145,1.2741878032684326
1615420997.640086,146,1.4513828754425049
1615421128.680832,147,1.30381178855896
1615421256.284453,148,1.4067471027374268
1615421364.375927,149,1.2777535915374756
1615421475.025507,150,1.3068269491195679
1615421596.035398,151,1.252007246017456
1615421717.896794,152,1.259665608406067
1615421843.199768,153,1.2194342613220215
1615421969.532176,154,1.2708395719528198
1615422094.204865,155,1.309613823890686
1615422222.7132,156,1.3772783279418945
1615422332.160078,157,1.2538443803787231
1615422445.40972,158,1.2384039163589478
1615422567.219671,159,1.226144790649414
1615422690.146759,160,1.13589346408844
1615422816.420551,161,1.3068290948867798
1615422945.731938,162,1.2481786012649536
1615423073.431117,163,1.2304366827011108
1615423187.206764,164,1.0983245372772217
1615423300.423926,165,1.12699556350708
1615423424.025052,166,1.0510390996932983
1615423550.197255,167,1.1081604957580566
1615423672.46044,168,1.0952683687210083
1615423798.710873,169,1.0794638395309448
1615423927.269483,170,1.072625756263733
1615424047.380703,171,1.0510544776916504
1615424155.437171,172,1.0460141897201538
1615424277.991136,173,1.1302660703659058
1615424402.267937,174,1.105739951133728
1615424529.83115,175,1.0754486322402954
1615424658.923451,176,1.119469165802002
1615424787.460505,177,1.010299563407898
1615424908.67943,178,1.084272027015686
1615425015.217246,179,1.123271107673645
1615425131.671083,180,1.0678938627243042
1615425254.809219,181,1.0468214750289917
1615425376.219071,182,1.0578750371932983
1615425502.781562,183,0.9928784966468811
1615425631.996052,184,1.0588319301605225
1615425758.99182,185,1.041945219039917
1615425881.325934,186,1.0250033140182495
1615425988.610375,187,1.03715980052948
1615426110.245221,188,1.0027375221252441
1615426237.072053,189,1.0047591924667358
1615426364.924612,190,1.0072954893112183
1615426492.654295,191,1.105424404144287
1615426617.042232,192,1.0517516136169434
1615426740.736921,193,1.046359658241272
1615426848.581112,194,0.9562695026397705
1615426966.102658,195,0.9819563031196594
1615427091.208105,196,1.0015274286270142
1615427219.231059,197,1.0299077033996582
1615427347.715269,198,1.0405335426330566
1615427476.201657,199,1.0214619636535645
1615427604.410824,200,0.9689927101135254
1615427716.222404,201,0.9655330181121826
1615427827.238518,202,1.0607380867004395
1615427952.098153,203,1.0487710237503052
1615428078.130266,204,1.0361361503601074
1615428203.091348,205,0.9934319257736206
1615428331.477256,206,0.9980338215827942
1615428459.712275,207,1.026350498199463
1615428583.235025,208,1.0530180931091309
1615428688.598583,209,0.980394184589386
1615428799.994818,210,0.9768308997154236
1615428921.050441,211,0.9664810299873352
1615429046.026719,212,0.9745846390724182
1615429169.368214,213,0.9466819763183594
1615429294.009914,214,1.0279839038848877
1615429421.588675,215,0.9950299859046936
1615429551.487857,216,1.0443419218063354
1615429661.239702,217,0.9902817010879517
1615429784.814103,218,1.0063433647155762
1615429909.811618,219,0.9528664946556091
1615430035.645413,220,1.0034136772155762
1615430163.616585,221,0.9382480382919312
1615430292.877864,222,0.9681603312492371
1615430423.796045,223,1.0014036893844604
1615430537.890878,224,0.9241847991943359
1615430663.873499,225,0.9401214718818665
1615430793.694082,226,0.9576321244239807
1615430926.666151,227,0.9602023363113403
1615431058.918176,228,0.8882617354393005
1615431188.087681,229,0.8920964598655701
1615431317.831055,230,0.8574597835540771
1615431431.196056,231,0.9063918590545654
1615431543.794695,232,0.9023167490959167
1615431667.310081,233,0.8697725534439087
1615431793.98229,234,0.8339135050773621
1615431922.355012,235,0.8606269955635071
1615432051.915784,236,0.8536128997802734
1615432179.119252,237,0.8611032366752625
1615432286.391035,238,0.8985287547111511
1615432396.104629,239,0.8629176616668701
1615432512.132491,240,0.8438595533370972
1615432637.154991,241,0.9288105964660645
1615432763.214487,242,0.8465883731842041
1615432891.585906,243,0.8622695803642273
1615433021.130936,244,0.8456525206565857
1615433150.602915,245,0.871816098690033
1615433262.127485,246,0.8649612665176392
1615433374.432307,247,0.8557543158531189
1615433480.278755,248,0.8622791171073914
1615433582.379443,249,0.8775618672370911
1615433687.246379,250,0.9006074666976929
1615433796.796372,251,0.8900701999664307
1615433905.999847,252,0.8492872714996338
1615434017.140329,253,0.8241326808929443
1615434128.990315,254,0.8799060583114624
1615434237.535766,255,0.837664783000946
1615434348.44643,256,0.8467462658882141
1615434457.961191,257,0.8400887846946716
1615434569.042007,258,0.8729038834571838
1615434678.424406,259,0.8895879983901978
1615434788.180336,260,0.8489730358123779
1615434897.302874,261,0.8440223932266235
1615435007.116632,262,0.8694045543670654
1615435115.910089,263,0.8642609119415283
1615435226.508798,264,0.8602069616317749
1615435335.813028,265,0.8746521472930908
1615435446.75035,266,0.8674803972244263
1615435561.103418,267,0.905112624168396
1615435670.130689,268,0.8451273441314697
1615435778.987995,269,0.8422175049781799
1615435888.599536,270,0.7964652180671692
1615436000.202645,271,0.8516586422920227
1615436110.329922,272,0.8455082774162292
1615436220.424301,273,0.8264566659927368
1615436328.848184,274,0.8603475689888
1615436437.597225,275,0.840323805809021
1615436547.647314,276,0.8467628955841064
1615436656.609282,277,0.8312551975250244
1615436764.217306,278,0.8202835917472839
1615436873.281494,279,0.8456862568855286
1615436981.212951,280,0.8605060577392578
1615437090.320574,281,0.8309889435768127
1615437199.09788,282,0.8458095788955688
1615437307.29082,283,0.8193247318267822
1615437415.911385,284,0.7991029620170593
1615437523.210686,285,0.8021768927574158
1615437630.25672,286,0.842292308807373
1615437739.294401,287,0.8240482211112976
1615437847.88382,288,0.8089230060577393
1615437955.561374,289,0.8494232892990112
1615438063.29707,290,0.8321288228034973
1615438173.086679,291,0.8776296377182007
1615438281.801215,292,0.7810288071632385
1615438390.954659,293,0.8176857233047485
1615438500.839059,294,0.7907218933105469
1615438609.613537,295,0.843640923500061
1615438718.596261,296,0.8312929272651672
1615438829.893589,297,0.8489497900009155
1615438937.780569,298,0.8311105966567993
1615439045.883318,299,0.7723609805107117
