Wall time,Step,Value
1614544901.370345,0,1.7110989093780518
1614545752.026182,1,1.1875072717666626
1614546589.320276,2,0.939674973487854
1614547596.301507,3,0.861702024936676
1614548654.786377,4,0.7649604082107544
1614549507.485743,5,0.7423120141029358
1614550352.91347,6,0.7128881216049194
1614551198.594819,7,0.6758736968040466
1614552030.81383,8,0.6808889508247375
1614552859.977735,9,0.6315573453903198
1614553699.671504,10,0.6354718804359436
1614554536.949801,11,0.6438499689102173
1614555499.98524,12,0.6093998551368713
1614556375.063775,13,0.6223669648170471
1614557220.909961,14,0.6088731288909912
1614558078.407513,15,0.570465087890625
1614558922.715753,16,0.5794019103050232
1614559771.499189,17,0.6165135502815247
1614560622.496767,18,0.5784682631492615
1614561461.801444,19,0.56810462474823
1614562307.036705,20,0.5491641163825989
1614563153.909585,21,0.5486551523208618
1614564001.01209,22,0.54290372133255
1614564851.795016,23,0.5246371626853943
1614565684.53241,24,0.531557023525238
1614566523.182792,25,0.514319121837616
1614567364.55031,26,0.5116804242134094
1614568204.970181,27,0.5284054279327393
1614569040.102121,28,0.5132915377616882
1614569875.808904,29,0.5055261850357056
1614570722.002724,30,0.5101224780082703
1614571566.809147,31,0.4964583218097687
1614572403.838715,32,0.5001013278961182
1614573242.407832,33,0.4837096035480499
1614574090.461192,34,0.5116377472877502
1614574926.607507,35,0.5011046528816223
1614575765.908376,36,0.48934459686279297
1614576607.767916,37,0.4941847324371338
1614577446.968599,38,0.4801967144012451
1614578284.810382,39,0.48993945121765137
1614579123.577149,40,0.5034156441688538
1614579970.129181,41,0.4662705957889557
1614580810.767294,42,0.47652581334114075
1614581651.335936,43,0.4799085855484009
1614582490.409658,44,0.47099974751472473
1614583339.895432,45,0.47342196106910706
1614584205.330253,46,0.46288377046585083
1614585047.801319,47,0.46661368012428284
1614585883.401408,48,0.4614083468914032
1614586721.406691,49,0.5109006762504578
1614587576.815366,50,0.44803211092948914
1614588421.928302,51,0.4676435589790344
1614589262.875678,52,0.4517064392566681
1614590104.916559,53,0.45795387029647827
1614590963.389675,54,0.46695399284362793
1614591806.11868,55,0.4591858983039856
1614592658.71257,56,0.4963599145412445
1614593522.009225,57,0.4551028907299042
1614594375.003949,58,0.46342867612838745
1614595225.220814,59,0.44750475883483887
1614596069.699953,60,0.44519543647766113
1614596930.687513,61,0.4357074499130249
1614597782.703529,62,0.4584038257598877
1614598639.713578,63,0.4501176178455353
1614599496.08354,64,0.45311328768730164
1614600356.01377,65,0.4509299099445343
1614601208.798899,66,0.5034598112106323
1614602059.222744,67,0.44474533200263977
1614602913.316911,68,0.42641547322273254
1614603768.694424,69,0.4341406226158142
1614604614.20736,70,0.43788692355155945
1614605465.810469,71,0.43989402055740356
1614606317.71039,72,0.44134098291397095
1614607167.374401,73,0.4451235830783844
1614608008.579209,74,0.43834224343299866
1614608855.213913,75,0.4385574460029602
1614609709.507269,76,0.42913296818733215
1614610559.679477,77,0.43539097905158997
1614611403.129801,78,0.44884002208709717
1614612268.577272,79,0.4413547217845917
1614613097.203097,80,0.42508742213249207
1614613925.213628,81,0.4302888810634613
1614614755.124879,82,0.4200368821620941
1614615582.612078,83,0.4786588251590729
1614616397.307463,84,0.43796631693840027
1614617229.225242,85,0.4253104329109192
1614618059.329135,86,0.4207729697227478
1614618885.663346,87,0.41248148679733276
1614619706.016079,88,0.41142037510871887
1614620531.341007,89,0.4203285276889801
1614621354.220356,90,0.4379483461380005
1614622202.214344,91,0.4296746551990509
1614623045.409448,92,0.414246529340744
1614623878.712614,93,0.42679962515830994
