Wall time,Step,Value
1615964447.929633,121,0.3074069023132324
1615965216.20869,122,0.30505499243736267
1615965993.009648,123,0.30221807956695557
1615966765.221277,124,0.30106329917907715
1615967539.232484,125,0.29215043783187866
1615968313.110227,126,0.3185669183731079
1615969094.402257,127,0.3010489344596863
1615969874.112197,128,0.29754677414894104
1615970646.710466,129,0.30328068137168884
1615971428.770657,130,0.2944428324699402
1615972203.801382,131,0.3095460832118988
1615972992.541577,132,0.29594871401786804
1615973792.797138,133,0.2925088405609131
1615974585.108774,134,0.2941078245639801
1615975374.647099,135,0.29874831438064575
1615976183.142608,136,0.30907899141311646
1615976997.985717,137,0.2961863577365875
1615977783.325749,138,0.30322352051734924
1615978516.848625,139,0.29951637983322144
1615979271.432243,140,0.26193857192993164
1615980028.31967,141,0.2604292631149292
1615980779.312194,142,0.2579824924468994
1615981542.982806,143,0.25992122292518616
1615982301.748729,144,0.25786805152893066
1615983070.842596,145,0.25497978925704956
1615983831.806425,146,0.25828906893730164
1615984584.093951,147,0.25466084480285645
1615985339.0931,148,0.25722312927246094
1615986093.832323,149,0.2560403048992157
1615986850.879806,150,0.2553626000881195
1615987647.92784,151,0.25845596194267273
1615988485.186669,152,0.2526499927043915
1615989334.72969,153,0.25800374150276184
1615990194.643377,154,0.2546713054180145
1615991039.573023,155,0.25671061873435974
1615991879.63319,156,0.25635531544685364
1615992698.200916,157,0.2543941140174866
1615993539.868342,158,0.25313422083854675
1615994370.05691,159,0.2511994242668152
1615995198.833163,160,0.2510022521018982
1615996034.027899,161,0.24927976727485657
1615996855.031836,162,0.2500060796737671
1615997660.743005,163,0.2496318221092224
1615998476.710587,164,0.24924348294734955
1615999290.358901,165,0.25086650252342224
1616000098.516707,166,0.25081440806388855
1616000894.726019,167,0.25164875388145447
1616001682.851038,168,0.2455422729253769
1616002514.566805,169,0.2496596872806549
1616003307.858698,170,0.24932777881622314
1616004114.793046,171,0.2490907609462738
1616004911.196203,172,0.2493012249469757
1616005717.124925,173,0.24864694476127625
1616006534.606459,174,0.24401533603668213
1616007342.925167,175,0.24806499481201172
1616008126.431601,176,0.24355129897594452
1616008925.808121,177,0.24900832772254944
1616009728.175007,178,0.24939025938510895
1616010520.413188,179,0.24669738113880157
1616011311.312308,180,0.24491076171398163
1616012084.230511,181,0.2457946538925171
1616012875.911041,182,0.24691301584243774
1616013665.524837,183,0.24961259961128235
1616014478.959462,184,0.24567663669586182
1616015302.999206,185,0.24271883070468903
1616016116.302175,186,0.24705307185649872
1616016926.169469,187,0.2460438758134842
1616017750.370151,188,0.24567030370235443
1616018556.429142,189,0.24509161710739136
1616019353.535828,190,0.24516896903514862
1616020169.519428,191,0.24397993087768555
1616020985.697512,192,0.2432623654603958
1616021800.319835,193,0.24127481877803802
1616022572.998717,194,0.24520716071128845
1616023374.903607,195,0.2414829432964325
1616024171.337426,196,0.24413174390792847
1616024964.966281,197,0.24241222441196442
1616025756.813452,198,0.24153517186641693
1616026546.89602,199,0.24379219114780426
1616027341.419837,200,0.24196100234985352
1616028133.446379,201,0.24131828546524048
1616028932.771444,202,0.2433137744665146
1616029744.394617,203,0.2424461990594864
1616030554.579649,204,0.24561665952205658
1616031363.266171,205,0.23944778740406036
1616032174.15076,206,0.24276582896709442
1616032976.772342,207,0.24463395774364471
1616033796.282652,208,0.2432638704776764
1616034610.829056,209,0.24172620475292206
1616035428.840176,210,0.23602527379989624
1616036252.345356,211,0.24148812890052795
1616037076.081248,212,0.2393275648355484
1616037884.388204,213,0.23897668719291687
1616038707.507874,214,0.24045449495315552
1616039546.952607,215,0.24493078887462616
1616040379.740028,216,0.24115890264511108
1616041218.819249,217,0.23920370638370514
1616042035.211668,218,0.23810718953609467
1616042892.5439,219,0.24026569724082947
1616043740.915136,220,0.22743995487689972
1616044553.410859,221,0.22340568900108337
1616045372.646549,222,0.22486814856529236
1616046146.314303,223,0.22398021817207336
1616046941.560431,224,0.2268936187028885
1616047750.530026,225,0.22422826290130615
1616048569.415524,226,0.2241002470254898
1616049356.409249,227,0.22668831050395966
1616050122.059375,228,0.2254887819290161
1616050921.309885,229,0.2245037704706192
1616051710.589748,230,0.22322402894496918
1616052496.784581,231,0.22769874334335327
1616053276.607226,232,0.22515857219696045
1616054059.419327,233,0.22417905926704407
1616054853.548369,234,0.22513943910598755
1616055653.115143,235,0.2237558215856552
1616056463.414362,236,0.2279321700334549
1616057268.209659,237,0.22355708479881287
1616058099.20692,238,0.2231593281030655
1616058946.31972,239,0.2234426736831665
1616059797.50781,240,0.22448348999023438
1616060636.194163,241,0.22238042950630188
1616061486.013079,242,0.22176675498485565
1616062328.142632,243,0.22340728342533112
1616063166.7729,244,0.22104284167289734
1616064005.129745,245,0.22429172694683075
1616064848.487625,246,0.22184400260448456
1616065692.20926,247,0.2227364331483841
1616066534.630323,248,0.22115552425384521
1616067378.10765,249,0.22057124972343445
1616068227.40433,250,0.22235359251499176
1616069078.810277,251,0.22126024961471558
1616069919.940857,252,0.22388531267642975
1616070776.104486,253,0.2242003232240677
1616071577.214065,254,0.2214757204055786
1616072389.619825,255,0.22371727228164673
1616073206.520985,256,0.2220655381679535
1616074017.621781,257,0.21885305643081665
1616074839.121487,258,0.21947833895683289
1616075659.730612,259,0.22273606061935425
1616076495.420953,260,0.22298593819141388
1616077322.626718,261,0.217359259724617
1616078151.326431,262,0.21953201293945312
1616078974.754165,263,0.2218904346227646
1616079807.988719,264,0.21885444223880768
1616080632.113023,265,0.21911698579788208
1616081448.97275,266,0.2182980179786682
1616082288.200834,267,0.22110027074813843
1616083112.665083,268,0.2203308492898941
1616083939.145217,269,0.22075612843036652
1616084754.872851,270,0.21979622542858124
1616085580.22684,271,0.21771125495433807
1616086397.177162,272,0.22152690589427948
1616087234.020021,273,0.22204802930355072
1616088073.930599,274,0.2209068089723587
1616088848.460951,275,0.22090326249599457
1616089620.540334,276,0.21793296933174133
1616090438.314826,277,0.21958841383457184
1616091273.740981,278,0.2181197553873062
1616092105.448446,279,0.21865764260292053
1616092940.728339,280,0.21966782212257385
1616093769.233315,281,0.2182769775390625
1616094609.865445,282,0.21624305844306946
1616095462.426827,283,0.2197074443101883
1616096287.742914,284,0.21999555826187134
1616097104.794068,285,0.2202838957309723
1616097920.765615,286,0.22009068727493286
1616098696.178983,287,0.21787410974502563
1616099475.475041,288,0.22050727903842926
1616100252.222827,289,0.21729284524917603
1616101024.218612,290,0.22038930654525757
1616101801.412176,291,0.21573317050933838
1616102580.00728,292,0.22006681561470032
1616103343.740601,293,0.21772752702236176
1616104111.467648,294,0.21696491539478302
1616104873.625759,295,0.21787220239639282
1616105632.970545,296,0.2171434760093689
1616106381.011997,297,0.2159864604473114
1616107134.415166,298,0.21681763231754303
1616107885.724346,299,0.21877709031105042
